date,city,vegetable,wholesale_price,volume_kg,origin_province
2020-05-09,Beijing,白菜,2.96,1372,Hebei
2020-05-10,Beijing,白菜,2.86,1511,Sichuan
2020-05-11,Beijing,白菜,2.9,1634,Hebei
2020-05-12,Beijing,白菜,2.83,1371,Hebei
2020-05-13,Beijing,白菜,2.93,1573,Henan
2020-05-14,Beijing,白菜,2.89,1510,Hebei
2020-05-15,Beijing,白菜,2.9,1690,Hebei
2020-05-16,Beijing,白菜,2.64,1438,Shandong
2020-05-17,Beijing,白菜,2.7,1598,Guangdong
2020-05-18,Beijing,白菜,2.83,1504,Hebei
2020-05-19,Beijing,白菜,2.7,1518,Sichuan
2020-05-20,Beijing,白菜,2.71,1345,Sichuan
2020-05-21,Beijing,白菜,3.02,1497,Sichuan
2020-05-22,Beijing,白菜,2.98,1491,Sichuan
2020-05-23,Beijing,白菜,2.81,1083,Sichuan
2020-05-24,Beijing,白菜,3.07,1380,Hebei
2020-05-25,Beijing,白菜,2.87,1361,Shandong
2020-05-26,Beijing,白菜,2.62,1519,Henan
2020-05-27,Beijing,白菜,2.49,1595,Henan
2020-05-28,Beijing,白菜,3.1,1199,Guangdong
2020-05-29,Beijing,白菜,2.87,1314,Hebei
2020-05-30,Beijing,白菜,2.7,1462,Hebei
2020-05-31,Beijing,白菜,2.81,1316,Guangdong
2020-06-01,Beijing,白菜,2.84,1412,Guangdong
2020-06-02,Beijing,白菜,2.65,1422,Guangdong
2020-06-03,Beijing,白菜,2.36,1427,Guangdong
2020-06-04,Beijing,白菜,2.38,1828,Guangdong
2020-06-05,Beijing,白菜,2.76,1528,Hebei
2020-06-06,Beijing,白菜,2.6,1588,Hebei
2020-06-07,Beijing,白菜,2.57,1511,Sichuan
2020-06-08,Beijing,白菜,2.56,1693,Henan
2020-06-09,Beijing,白菜,2.61,1597,Hebei
2020-06-10,Beijing,白菜,2.61,1670,Shandong
2020-06-11,Beijing,白菜,2.64,1352,Guangdong
2020-06-12,Beijing,白菜,2.57,1443,Shandong
2020-06-13,Beijing,白菜,2.37,1576,Hebei
2020-06-14,Beijing,白菜,2.76,1419,Hebei
2020-06-15,Beijing,白菜,2.74,1440,Sichuan
2020-06-16,Beijing,白菜,2.47,1797,Guangdong
2020-06-17,Beijing,白菜,2.66,1400,Sichuan
2020-06-18,Beijing,白菜,2.34,1338,Sichuan
2020-06-19,Beijing,白菜,2.19,1699,Shandong
2020-06-20,Beijing,白菜,2.56,1509,Shandong
2020-06-21,Beijing,白菜,2.38,1641,Hebei
2020-06-22,Beijing,白菜,2.66,1713,Henan
2020-06-23,Beijing,白菜,2.51,1805,Hebei
2020-06-24,Beijing,白菜,2.17,2080,Sichuan
2020-06-25,Beijing,白菜,2.27,1789,Hebei
2020-06-26,Beijing,白菜,2.33,1713,Henan
2020-06-27,Beijing,白菜,2.21,1545,Henan
2020-06-28,Beijing,白菜,2.31,1726,Shandong
2020-06-29,Beijing,白菜,2.36,1734,Sichuan
2020-06-30,Beijing,白菜,2.22,1815,Henan
2020-07-01,Beijing,白菜,2.11,1617,Sichuan
2020-07-02,Beijing,白菜,2.76,1186,Guangdong
2020-07-03,Beijing,白菜,2.29,1957,Shandong
2020-07-04,Beijing,白菜,2.28,1851,Guangdong
2020-07-05,Beijing,白菜,2.09,2055,Sichuan
2020-07-06,Beijing,白菜,2.21,1909,Guangdong
2020-07-07,Beijing,白菜,2.33,1869,Hebei
2020-07-08,Beijing,白菜,2.55,1523,Sichuan
2020-07-09,Beijing,白菜,2.35,1749,Henan
2020-07-10,Beijing,白菜,2.3,2050,Sichuan
2020-07-11,Beijing,白菜,2.39,1942,Guangdong
2020-07-12,Beijing,白菜,2.43,1584,Sichuan
2020-07-13,Beijing,白菜,2.22,1915,Sichuan
2020-07-14,Beijing,白菜,2.25,1962,Shandong
2020-07-15,Beijing,白菜,2.63,1667,Henan
2020-07-16,Beijing,白菜,2.62,1483,Henan
2020-07-17,Beijing,白菜,1.83,1814,Sichuan
2020-07-18,Beijing,白菜,2.29,1742,Sichuan
2020-07-19,Beijing,白菜,2.04,2153,Henan
2020-07-20,Beijing,白菜,2.29,1885,Guangdong
2020-07-21,Beijing,白菜,2.15,2061,Guangdong
2020-07-22,Beijing,白菜,2.03,2143,Hebei
2020-07-23,Beijing,白菜,2.31,1482,Guangdong
2020-07-24,Beijing,白菜,2.14,1900,Henan
2020-07-25,Beijing,白菜,2.19,1663,Sichuan
2020-07-26,Beijing,白菜,2.16,1753,Henan
2020-07-27,Beijing,白菜,2.35,1814,Guangdong
2020-07-28,Beijing,白菜,1.76,2315,Hebei
2020-07-29,Beijing,白菜,2.16,2022,Sichuan
2020-07-30,Beijing,白菜,2.21,2038,Sichuan
2020-07-31,Beijing,白菜,1.78,2072,Henan
2020-08-01,Beijing,白菜,2.31,1777,Hebei
2020-08-02,Beijing,白菜,2.13,1930,Guangdong
2020-08-03,Beijing,白菜,1.9,2229,Shandong
2020-08-04,Beijing,白菜,1.9,2147,Shandong
2020-08-05,Beijing,白菜,2.13,1985,Sichuan
2020-08-06,Beijing,白菜,1.87,2334,Shandong
2020-08-07,Beijing,白菜,1.89,2146,Sichuan
2020-08-08,Beijing,白菜,2.18,2005,Hebei
2020-08-09,Beijing,白菜,2.19,1667,Guangdong
2020-08-10,Beijing,白菜,1.92,2111,Hebei
2020-08-11,Beijing,白菜,2.11,1773,Henan
2020-08-12,Beijing,白菜,1.9,2267,Sichuan
2020-08-13,Beijing,白菜,2.04,1978,Hebei
2020-08-14,Beijing,白菜,2.07,2168,Hebei
2020-08-15,Beijing,白菜,2.07,1775,Hebei
2020-08-16,Beijing,白菜,2.04,1909,Sichuan
2020-08-17,Beijing,白菜,1.89,1906,Sichuan
2020-08-18,Beijing,白菜,1.73,2299,Henan
2020-08-19,Beijing,白菜,2.08,1862,Shandong
2020-08-20,Beijing,白菜,1.81,2667,Hebei
2020-08-21,Beijing,白菜,1.97,1992,Sichuan
2020-08-22,Beijing,白菜,2.13,1618,Guangdong
2020-08-23,Beijing,白菜,2.35,1533,Guangdong
2020-08-24,Beijing,白菜,1.76,2234,Shandong
2020-08-25,Beijing,白菜,1.89,1982,Guangdong
2020-08-26,Beijing,白菜,1.8,2002,Hebei
2020-08-27,Beijing,白菜,1.94,2009,Sichuan
2020-08-28,Beijing,白菜,1.91,2085,Sichuan
2020-08-29,Beijing,白菜,1.88,2466,Hebei
2020-08-30,Beijing,白菜,1.88,2173,Guangdong
2020-08-31,Beijing,白菜,1.67,2566,Hebei
2020-09-01,Beijing,白菜,1.83,2197,Henan
2020-09-02,Beijing,白菜,1.83,2243,Hebei
2020-09-03,Beijing,白菜,1.72,2235,Henan
2020-09-04,Beijing,白菜,1.81,2345,Guangdong
2020-09-05,Beijing,白菜,1.77,2245,Shandong
2020-09-06,Beijing,白菜,1.91,1759,Sichuan
2020-09-07,Beijing,白菜,1.58,2382,Sichuan
2020-09-08,Beijing,白菜,1.59,2277,Guangdong
2020-09-09,Beijing,白菜,1.56,2964,Sichuan
2020-09-10,Beijing,白菜,1.97,1852,Hebei
2020-09-11,Beijing,白菜,1.71,2371,Hebei
2020-09-12,Beijing,白菜,1.61,2482,Hebei
2020-09-13,Beijing,白菜,1.6,2545,Guangdong
2020-09-14,Beijing,白菜,1.77,2349,Shandong
2020-09-15,Beijing,白菜,1.73,2013,Henan
2020-09-16,Beijing,白菜,1.52,2557,Henan
2020-09-17,Beijing,白菜,1.37,3098,Sichuan
2020-09-18,Beijing,白菜,1.75,2355,Henan
2020-09-19,Beijing,白菜,1.71,2641,Hebei
2020-09-20,Beijing,白菜,1.91,2096,Guangdong
2020-09-21,Beijing,白菜,1.63,2718,Hebei
2020-09-22,Beijing,白菜,1.83,2275,Sichuan
2020-09-23,Beijing,白菜,1.54,2753,Sichuan
2020-09-24,Beijing,白菜,1.96,2052,Guangdong
2020-09-25,Beijing,白菜,1.88,2080,Guangdong
2020-09-26,Beijing,白菜,1.72,1963,Henan
2020-09-27,Beijing,白菜,2.4,1423,Hebei
2020-09-28,Beijing,白菜,1.73,2161,Shandong
2020-09-29,Beijing,白菜,1.63,2647,Sichuan
2020-09-30,Beijing,白菜,1.92,2025,Hebei
2020-10-01,Beijing,白菜,1.5,2681,Hebei
2020-10-02,Beijing,白菜,1.57,2731,Sichuan
2020-10-03,Beijing,白菜,2.16,1562,Henan
2020-10-04,Beijing,白菜,1.82,2241,Shandong
2020-10-05,Beijing,白菜,1.97,1946,Shandong
2020-10-06,Beijing,白菜,1.52,2686,Hebei
2020-10-07,Beijing,白菜,1.68,2400,Hebei
2020-10-08,Beijing,白菜,1.86,2071,Hebei
2020-10-09,Beijing,白菜,1.82,2281,Guangdong
2020-10-10,Beijing,白菜,1.75,2559,Sichuan
2020-10-11,Beijing,白菜,1.88,2355,Sichuan
2020-10-12,Beijing,白菜,1.87,1589,Guangdong
2020-10-13,Beijing,白菜,1.67,2250,Guangdong
2020-10-14,Beijing,白菜,1.88,1885,Hebei
2020-10-15,Beijing,白菜,1.5,2491,Guangdong
2020-10-16,Beijing,白菜,1.7,2458,Henan
2020-10-17,Beijing,白菜,1.66,2297,Guangdong
2020-10-18,Beijing,白菜,1.83,1961,Shandong
2020-10-19,Beijing,白菜,1.87,2022,Hebei
2020-10-20,Beijing,白菜,1.74,2825,Hebei
2020-10-21,Beijing,白菜,1.97,1831,Guangdong
2020-10-22,Beijing,白菜,1.92,2287,Henan
2020-10-23,Beijing,白菜,1.98,2220,Henan
2020-10-24,Beijing,白菜,1.85,2370,Shandong
2020-10-25,Beijing,白菜,1.83,1946,Sichuan
2020-10-26,Beijing,白菜,1.89,2276,Sichuan
2020-10-27,Beijing,白菜,2.09,1502,Hebei
2020-10-28,Beijing,白菜,1.91,1984,Sichuan
2020-10-29,Beijing,白菜,1.83,2282,Sichuan
2020-10-30,Beijing,白菜,2.15,1863,Hebei
2020-10-31,Beijing,白菜,1.96,1910,Henan
2020-11-01,Beijing,白菜,2.03,1912,Hebei
2020-11-02,Beijing,白菜,1.69,2128,Henan
2020-11-03,Beijing,白菜,1.84,2069,Henan
2020-11-04,Beijing,白菜,1.89,2141,Sichuan
2020-11-05,Beijing,白菜,1.9,1969,Guangdong
2020-11-06,Beijing,白菜,2.1,1618,Hebei
2020-11-07,Beijing,白菜,2.05,2139,Henan
2020-11-08,Beijing,白菜,1.97,1902,Guangdong
2020-11-09,Beijing,白菜,1.84,1902,Hebei
2020-11-10,Beijing,白菜,2.11,2173,Henan
2020-11-11,Beijing,白菜,2.0,1961,Hebei
2020-11-12,Beijing,白菜,1.95,1895,Hebei
2020-11-13,Beijing,白菜,2.02,1992,Hebei
2020-11-14,Beijing,白菜,1.96,2388,Henan
2020-11-15,Beijing,白菜,2.1,1772,Shandong
2020-11-16,Beijing,白菜,1.83,1963,Shandong
2020-11-17,Beijing,白菜,2.04,1755,Henan
2020-11-18,Beijing,白菜,1.99,2052,Sichuan
2020-11-19,Beijing,白菜,2.25,2001,Guangdong
2020-11-20,Beijing,白菜,2.21,1995,Hebei
2020-11-21,Beijing,白菜,2.47,1459,Henan
2020-11-22,Beijing,白菜,2.1,1955,Sichuan
2020-11-23,Beijing,白菜,1.91,2451,Hebei
2020-11-24,Beijing,白菜,2.07,2074,Henan
2020-11-25,Beijing,白菜,2.25,1720,Shandong
2020-11-26,Beijing,白菜,2.18,1629,Shandong
2020-11-27,Beijing,白菜,1.95,2023,Henan
2020-11-28,Beijing,白菜,2.25,1827,Sichuan
2020-11-29,Beijing,白菜,2.49,1829,Hebei
2020-11-30,Beijing,白菜,1.97,2166,Hebei
2020-12-01,Beijing,白菜,2.12,1842,Guangdong
2020-12-02,Beijing,白菜,2.1,2036,Shandong
2020-12-03,Beijing,白菜,2.41,1825,Shandong
2020-12-04,Beijing,白菜,2.29,1691,Henan
2020-12-05,Beijing,白菜,2.42,1537,Henan
2020-12-06,Beijing,白菜,2.42,1796,Henan
2020-12-07,Beijing,白菜,1.98,1955,Henan
2020-12-08,Beijing,白菜,2.08,1655,Guangdong
2020-12-09,Beijing,白菜,2.18,2099,Guangdong
2020-12-10,Beijing,白菜,2.4,1739,Sichuan
2020-12-11,Beijing,白菜,2.3,1652,Shandong
2020-12-12,Beijing,白菜,2.28,1444,Hebei
2020-12-13,Beijing,白菜,2.1,2214,Henan
2020-12-14,Beijing,白菜,2.2,2081,Shandong
2020-12-15,Beijing,白菜,2.53,1596,Sichuan
2020-12-16,Beijing,白菜,2.32,1750,Sichuan
2020-12-17,Beijing,白菜,2.3,1877,Shandong
2020-12-18,Beijing,白菜,2.11,1645,Sichuan
2020-12-19,Beijing,白菜,2.36,1792,Guangdong
2020-12-20,Beijing,白菜,2.46,1263,Hebei
2020-12-21,Beijing,白菜,2.29,1930,Hebei
2020-12-22,Beijing,白菜,2.52,1663,Henan
2020-12-23,Beijing,白菜,2.01,1774,Sichuan
2020-12-24,Beijing,白菜,2.42,1944,Hebei
2020-12-25,Beijing,白菜,2.66,1415,Henan
2020-12-26,Beijing,白菜,2.4,1620,Sichuan
2020-12-27,Beijing,白菜,2.43,1479,Henan
2020-12-28,Beijing,白菜,2.52,1835,Henan
2020-12-29,Beijing,白菜,2.21,1472,Henan
2020-12-30,Beijing,白菜,2.71,1399,Guangdong
2020-12-31,Beijing,白菜,2.65,1475,Shandong
2021-01-01,Beijing,白菜,2.51,1642,Guangdong
2021-01-02,Beijing,白菜,2.46,1562,Shandong
2021-01-03,Beijing,白菜,2.66,1440,Henan
2021-01-04,Beijing,白菜,2.09,1959,Hebei
2021-01-05,Beijing,白菜,2.6,1669,Henan
2021-01-06,Beijing,白菜,2.78,1580,Sichuan
2021-01-07,Beijing,白菜,2.71,1636,Hebei
2021-01-08,Beijing,白菜,2.53,1634,Sichuan
2021-01-09,Beijing,白菜,2.65,1727,Henan
2021-01-10,Beijing,白菜,2.63,1135,Henan
2021-01-11,Beijing,白菜,2.81,1359,Henan
2021-01-12,Beijing,白菜,2.41,1647,Sichuan
2021-01-13,Beijing,白菜,2.69,1491,Shandong
2021-01-14,Beijing,白菜,2.6,1746,Guangdong
2021-01-15,Beijing,白菜,2.88,1224,Henan
2021-01-16,Beijing,白菜,3.08,1282,Henan
2021-01-17,Beijing,白菜,3.3,1248,Hebei
2021-01-18,Beijing,白菜,2.84,1622,Hebei
2021-01-19,Beijing,白菜,3.23,1579,Shandong
2021-01-20,Beijing,白菜,3.23,1126,Henan
2021-01-21,Beijing,白菜,2.94,1422,Hebei
2021-01-22,Beijing,白菜,3.18,1213,Shandong
2021-01-23,Beijing,白菜,3.17,1109,Guangdong
2021-01-24,Beijing,白菜,3.05,1359,Guangdong
2021-01-25,Beijing,白菜,2.96,1472,Hebei
2021-01-26,Beijing,白菜,2.83,1121,Hebei
2021-01-27,Beijing,白菜,3.02,1317,Guangdong
2021-01-28,Beijing,白菜,3.13,1156,Guangdong
2021-01-29,Beijing,白菜,3.15,1434,Sichuan
2021-01-30,Beijing,白菜,3.27,1160,Guangdong
2021-01-31,Beijing,白菜,3.09,1358,Guangdong
2021-02-01,Beijing,白菜,3.14,1452,Henan
2021-02-02,Beijing,白菜,3.47,1069,Shandong
2021-02-03,Beijing,白菜,3.19,1267,Henan
2021-02-04,Beijing,白菜,3.5,1212,Shandong
2021-02-05,Beijing,白菜,2.71,1569,Guangdong
2021-02-06,Beijing,白菜,3.35,1123,Henan
2021-02-07,Beijing,白菜,2.95,1506,Henan
2021-02-08,Beijing,白菜,2.74,1235,Henan
2021-02-09,Beijing,白菜,3.21,1442,Shandong
2021-02-10,Beijing,白菜,3.26,1250,Henan
2021-02-11,Beijing,白菜,3.18,1273,Henan
2021-02-12,Beijing,白菜,3.22,1383,Hebei
2021-02-13,Beijing,白菜,3.3,1340,Shandong
2021-02-14,Beijing,白菜,3.14,1294,Henan
2021-02-15,Beijing,白菜,3.25,1172,Sichuan
2021-02-16,Beijing,白菜,2.78,1759,Shandong
2021-02-17,Beijing,白菜,3.09,1468,Henan
2021-02-18,Beijing,白菜,3.32,1150,Henan
2021-02-19,Beijing,白菜,3.21,1284,Shandong
2021-02-20,Beijing,白菜,3.41,1358,Henan
2021-02-21,Beijing,白菜,3.12,1222,Hebei
2021-02-22,Beijing,白菜,2.86,1484,Guangdong
2021-02-23,Beijing,白菜,2.89,1591,Hebei
2021-02-24,Beijing,白菜,3.1,1298,Guangdong
2021-02-25,Beijing,白菜,2.98,1314,Sichuan
2021-02-26,Beijing,白菜,3.04,1217,Shandong
2021-02-27,Beijing,白菜,3.16,1103,Shandong
2021-02-28,Beijing,白菜,2.91,1308,Henan
2021-03-01,Beijing,白菜,2.93,1260,Sichuan
2021-03-02,Beijing,白菜,2.87,1211,Guangdong
2021-03-03,Beijing,白菜,3.2,1179,Shandong
2021-03-04,Beijing,白菜,3.11,1178,Henan
2021-03-05,Beijing,白菜,3.06,1346,Shandong
2021-03-06,Beijing,白菜,3.28,1096,Sichuan
2021-03-07,Beijing,白菜,3.22,1139,Shandong
2021-03-08,Beijing,白菜,3.12,1201,Hebei
2021-03-09,Beijing,白菜,3.24,982,Sichuan
2021-03-10,Beijing,白菜,3.08,1403,Guangdong
2021-03-11,Beijing,白菜,3.11,1396,Henan
2021-03-12,Beijing,白菜,3.49,1100,Sichuan
2021-03-13,Beijing,白菜,3.19,1382,Henan
2021-03-14,Beijing,白菜,3.32,1118,Henan
2021-03-15,Beijing,白菜,3.13,1239,Hebei
2021-03-16,Beijing,白菜,3.45,1168,Sichuan
2021-03-17,Beijing,白菜,2.98,1431,Hebei
2021-03-18,Beijing,白菜,3.07,1249,Sichuan
2021-03-19,Beijing,白菜,3.18,1406,Shandong
2021-03-20,Beijing,白菜,3.51,1354,Hebei
2021-03-21,Beijing,白菜,3.24,1325,Henan
2021-03-22,Beijing,白菜,3.11,1349,Hebei
2021-03-23,Beijing,白菜,3.22,1036,Sichuan
2021-03-24,Beijing,白菜,3.24,1279,Sichuan
2021-03-25,Beijing,白菜,3.08,1186,Hebei
2021-03-26,Beijing,白菜,3.2,1137,Shandong
2021-03-27,Beijing,白菜,3.33,1271,Henan
2021-03-28,Beijing,白菜,3.29,1322,Hebei
2021-03-29,Beijing,白菜,3.34,1377,Shandong
2021-03-30,Beijing,白菜,3.26,1245,Shandong
2021-03-31,Beijing,白菜,3.15,1319,Guangdong
2021-04-01,Beijing,白菜,3.23,1187,Henan
2021-04-02,Beijing,白菜,3.21,1355,Guangdong
2021-04-03,Beijing,白菜,3.32,1143,Sichuan
2021-04-04,Beijing,白菜,3.19,1342,Sichuan
2021-04-05,Beijing,白菜,3.25,1120,Henan
2021-04-06,Beijing,白菜,3.41,1117,Henan
2021-04-07,Beijing,白菜,3.26,1171,Shandong
2021-04-08,Beijing,白菜,3.33,1215,Shandong
2021-04-09,Beijing,白菜,3.14,1473,Hebei
2021-04-10,Beijing,白菜,3.04,1229,Guangdong
2021-04-11,Beijing,白菜,3.39,1204,Sichuan
2021-04-12,Beijing,白菜,3.03,1392,Sichuan
2021-04-13,Beijing,白菜,3.06,1431,Henan
2021-04-14,Beijing,白菜,3.51,1083,Hebei
2021-04-15,Beijing,白菜,3.03,1152,Henan
2021-04-16,Beijing,白菜,3.25,1234,Shandong
2021-04-17,Beijing,白菜,3.35,1057,Guangdong
2021-04-18,Beijing,白菜,3.03,1321,Shandong
2021-04-19,Beijing,白菜,2.98,1457,Henan
2021-04-20,Beijing,白菜,3.28,1305,Hebei
2021-04-21,Beijing,白菜,3.29,1081,Shandong
2021-04-22,Beijing,白菜,3.12,1404,Sichuan
2021-04-23,Beijing,白菜,3.36,1059,Hebei
2021-04-24,Beijing,白菜,3.3,1222,Guangdong
2021-04-25,Beijing,白菜,3.31,1417,Guangdong
2021-04-26,Beijing,白菜,3.29,1018,Hebei
2021-04-27,Beijing,白菜,3.18,1130,Hebei
2021-04-28,Beijing,白菜,3.01,1353,Henan
2021-04-29,Beijing,白菜,3.27,1258,Shandong
2021-04-30,Beijing,白菜,3.28,1133,Shandong
2021-05-01,Beijing,白菜,3.08,1286,Guangdong
2021-05-02,Beijing,白菜,3.29,1189,Shandong
2021-05-03,Beijing,白菜,3.14,1245,Sichuan
2021-05-04,Beijing,白菜,3.17,1308,Guangdong
2021-05-05,Beijing,白菜,3.34,1154,Shandong
2021-05-06,Beijing,白菜,3.05,1293,Sichuan
2021-05-07,Beijing,白菜,2.87,1411,Guangdong
2021-05-08,Beijing,白菜,3.28,1030,Shandong
2021-05-09,Beijing,白菜,3.18,1423,Guangdong
2021-05-10,Beijing,白菜,2.9,1406,Hebei
2021-05-11,Beijing,白菜,3.11,1395,Guangdong
2021-05-12,Beijing,白菜,3.2,1338,Guangdong
2021-05-13,Beijing,白菜,3.05,1212,Shandong
2021-05-14,Beijing,白菜,2.67,1402,Henan
2021-05-15,Beijing,白菜,3.17,1320,Guangdong
2021-05-16,Beijing,白菜,3.16,1061,Henan
2021-05-17,Beijing,白菜,3.21,1415,Sichuan
2021-05-18,Beijing,白菜,3.22,1200,Guangdong
2021-05-19,Beijing,白菜,3.28,1175,Shandong
2021-05-20,Beijing,白菜,2.87,1293,Sichuan
2021-05-21,Beijing,白菜,2.94,1287,Guangdong
2021-05-22,Beijing,白菜,3.06,1226,Henan
2021-05-23,Beijing,白菜,3.24,1174,Sichuan
2021-05-24,Beijing,白菜,3.2,1426,Henan
2021-05-25,Beijing,白菜,2.94,1347,Guangdong
2021-05-26,Beijing,白菜,3.09,1365,Guangdong
2021-05-27,Beijing,白菜,2.9,1344,Guangdong
2021-05-28,Beijing,白菜,3.05,1247,Shandong
2021-05-29,Beijing,白菜,3.15,1046,Henan
2021-05-30,Beijing,白菜,3.12,1389,Sichuan
2021-05-31,Beijing,白菜,2.81,1330,Henan
2021-06-01,Beijing,白菜,3.13,1217,Henan
2021-06-02,Beijing,白菜,2.88,1201,Shandong
2021-06-03,Beijing,白菜,2.69,1573,Sichuan
2021-06-04,Beijing,白菜,2.7,1440,Guangdong
2021-06-05,Beijing,白菜,3.2,1217,Shandong
2021-06-06,Beijing,白菜,2.83,1381,Hebei
2021-06-07,Beijing,白菜,2.78,1301,Shandong
2021-06-08,Beijing,白菜,2.92,1319,Sichuan
2021-06-09,Beijing,白菜,2.81,1419,Henan
2021-06-10,Beijing,白菜,2.8,1435,Sichuan
2021-06-11,Beijing,白菜,2.95,1214,Sichuan
2021-06-12,Beijing,白菜,2.91,1434,Henan
2021-06-13,Beijing,白菜,3.14,1324,Sichuan
2021-06-14,Beijing,白菜,2.85,1467,Guangdong
2021-06-15,Beijing,白菜,2.71,1441,Shandong
2021-06-16,Beijing,白菜,2.45,1536,Sichuan
2021-06-17,Beijing,白菜,2.6,1348,Guangdong
2021-06-18,Beijing,白菜,2.87,1521,Sichuan
2021-06-19,Beijing,白菜,2.6,1581,Guangdong
2021-06-20,Beijing,白菜,2.72,1535,Sichuan
2021-06-21,Beijing,白菜,2.54,1300,Shandong
2021-06-22,Beijing,白菜,2.68,1428,Shandong
2021-06-23,Beijing,白菜,2.48,1739,Sichuan
2021-06-24,Beijing,白菜,2.52,1469,Henan
2021-06-25,Beijing,白菜,2.71,1528,Sichuan
2021-06-26,Beijing,白菜,2.7,1659,Sichuan
2021-06-27,Beijing,白菜,2.61,1542,Sichuan
2021-06-28,Beijing,白菜,2.78,1704,Guangdong
2021-06-29,Beijing,白菜,2.35,1348,Shandong
2021-06-30,Beijing,白菜,2.79,1461,Guangdong
2021-07-01,Beijing,白菜,2.5,1540,Guangdong
2021-07-02,Beijing,白菜,2.7,1376,Shandong
2021-07-03,Beijing,白菜,2.56,1563,Henan
2021-07-04,Beijing,白菜,2.81,1486,Sichuan
2021-07-05,Beijing,白菜,2.67,1491,Hebei
2021-07-06,Beijing,白菜,2.42,1772,Guangdong
2021-07-07,Beijing,白菜,2.48,1570,Shandong
2021-07-08,Beijing,白菜,2.39,1883,Shandong
2021-07-09,Beijing,白菜,2.35,1659,Shandong
2021-07-10,Beijing,白菜,2.57,1504,Sichuan
2021-07-11,Beijing,白菜,2.7,1644,Sichuan
2021-07-12,Beijing,白菜,2.64,1324,Shandong
2021-07-13,Beijing,白菜,2.5,1750,Guangdong
2021-07-14,Beijing,白菜,2.57,1226,Guangdong
2021-07-15,Beijing,白菜,2.55,1531,Sichuan
2021-07-16,Beijing,白菜,2.58,1659,Guangdong
2021-07-17,Beijing,白菜,2.63,1682,Sichuan
2021-07-18,Beijing,白菜,2.27,1850,Guangdong
2021-07-19,Beijing,白菜,2.51,1411,Henan
2021-07-20,Beijing,白菜,2.58,1356,Guangdong
2021-07-21,Beijing,白菜,2.26,1817,Sichuan
2021-07-22,Beijing,白菜,2.21,1614,Henan
2021-07-23,Beijing,白菜,3.47,1065,Guangdong
2021-07-24,Beijing,白菜,2.55,2000,Hebei
2021-07-25,Beijing,白菜,2.36,1467,Hebei
2021-07-26,Beijing,白菜,2.33,1763,Guangdong
2021-07-27,Beijing,白菜,2.01,1910,Guangdong
2021-07-28,Beijing,白菜,2.58,1401,Guangdong
2021-07-29,Beijing,白菜,2.52,1465,Guangdong
2021-07-30,Beijing,白菜,2.47,1789,Hebei
2021-07-31,Beijing,白菜,2.41,1634,Guangdong
2021-08-01,Beijing,白菜,2.3,1434,Guangdong
2021-08-02,Beijing,白菜,2.15,1726,Shandong
2021-08-03,Beijing,白菜,2.1,1702,Guangdong
2021-08-04,Beijing,白菜,2.28,1595,Henan
2021-08-05,Beijing,白菜,2.56,1562,Sichuan
2021-08-06,Beijing,白菜,2.36,1731,Henan
2021-08-07,Beijing,白菜,2.48,1730,Sichuan
2021-08-08,Beijing,白菜,2.25,1747,Hebei
2021-08-09,Beijing,白菜,2.31,1767,Shandong
2021-08-10,Beijing,白菜,2.23,1617,Hebei
2021-08-11,Beijing,白菜,2.16,1761,Sichuan
2021-08-12,Beijing,白菜,2.18,1702,Henan
2021-08-13,Beijing,白菜,1.99,1673,Hebei
2021-08-14,Beijing,白菜,2.52,1411,Sichuan
2021-08-15,Beijing,白菜,1.89,1861,Hebei
2021-08-16,Beijing,白菜,2.14,1648,Guangdong
2021-08-17,Beijing,白菜,2.08,2066,Sichuan
2021-08-18,Beijing,白菜,2.21,1674,Henan
2021-08-19,Beijing,白菜,2.0,1944,Guangdong
2021-08-20,Beijing,白菜,2.16,1505,Henan
2021-08-21,Beijing,白菜,2.18,1982,Sichuan
2021-08-22,Beijing,白菜,2.38,1712,Sichuan
2021-08-23,Beijing,白菜,1.78,2305,Hebei
2021-08-24,Beijing,白菜,2.09,1758,Sichuan
2021-08-25,Beijing,白菜,1.86,1929,Guangdong
2021-08-26,Beijing,白菜,2.17,1693,Henan
2021-08-27,Beijing,白菜,2.18,1855,Hebei
2021-08-28,Beijing,白菜,2.23,1704,Henan
2021-08-29,Beijing,白菜,2.22,1536,Guangdong
2021-08-30,Beijing,白菜,1.85,2486,Shandong
2021-08-31,Beijing,白菜,2.01,2146,Guangdong
2021-09-01,Beijing,白菜,1.98,2117,Henan
2021-09-02,Beijing,白菜,1.76,2518,Guangdong
2021-09-03,Beijing,白菜,1.65,2061,Guangdong
2021-09-04,Beijing,白菜,2.14,1976,Sichuan
2021-09-05,Beijing,白菜,2.13,1819,Shandong
2021-09-06,Beijing,白菜,2.05,1834,Shandong
2021-09-07,Beijing,白菜,2.04,2197,Shandong
2021-09-08,Beijing,白菜,1.82,2150,Henan
2021-09-09,Beijing,白菜,2.1,1628,Sichuan
2021-09-10,Beijing,白菜,1.54,3131,Shandong
2021-09-11,Beijing,白菜,1.99,2013,Guangdong
2021-09-12,Beijing,白菜,2.13,1876,Hebei
2021-09-13,Beijing,白菜,2.03,1709,Guangdong
2021-09-14,Beijing,白菜,2.14,1543,Hebei
2021-09-15,Beijing,白菜,1.98,2005,Shandong
